,id,path,label
98,000019,000019_female_Asian_57,10
99,000019,000019_female_Asian_57,4
100,000019,000019_female_Asian_57,4
101,000019,000019_female_Asian_57,4
102,000019,000019_female_Asian_57,4
103,000019,000019_female_Asian_57,16
104,000019,000019_female_Asian_57,4
105,000020,000020_female_Asian_50,16
106,000020,000020_female_Asian_50,4
107,000020,000020_female_Asian_50,4
108,000020,000020_female_Asian_50,4
109,000020,000020_female_Asian_50,4
110,000020,000020_female_Asian_50,10
111,000020,000020_female_Asian_50,4
112,000021,000021_female_Asian_54,10
113,000021,000021_female_Asian_54,4
114,000021,000021_female_Asian_54,4
115,000021,000021_female_Asian_54,4
116,000021,000021_female_Asian_54,4
117,000021,000021_female_Asian_54,16
118,000021,000021_female_Asian_54,4
119,000022,000022_female_Asian_58,10
120,000022,000022_female_Asian_58,4
121,000022,000022_female_Asian_58,4
122,000022,000022_female_Asian_58,4
123,000022,000022_female_Asian_58,4
124,000022,000022_female_Asian_58,16
125,000022,000022_female_Asian_58,4
126,000023,000023_female_Asian_55,10
127,000023,000023_female_Asian_55,4
128,000023,000023_female_Asian_55,4
129,000023,000023_female_Asian_55,4
130,000023,000023_female_Asian_55,4
131,000023,000023_female_Asian_55,16
132,000023,000023_female_Asian_55,4
133,000024,000024_female_Asian_58,10
134,000024,000024_female_Asian_58,4
135,000024,000024_female_Asian_58,4
136,000024,000024_female_Asian_58,4
137,000024,000024_female_Asian_58,4
138,000024,000024_female_Asian_58,16
139,000024,000024_female_Asian_58,4
140,000025,000025_female_Asian_49,10
141,000025,000025_female_Asian_49,4
142,000025,000025_female_Asian_49,4
143,000025,000025_female_Asian_49,4
144,000025,000025_female_Asian_49,4
145,000025,000025_female_Asian_49,16
146,000025,000025_female_Asian_49,4
147,000026,000026_female_Asian_56,10
148,000026,000026_female_Asian_56,4
149,000026,000026_female_Asian_56,4
150,000026,000026_female_Asian_56,4
151,000026,000026_female_Asian_56,4
152,000026,000026_female_Asian_56,16
153,000026,000026_female_Asian_56,4
154,000028,000028_female_Asian_58,10
155,000028,000028_female_Asian_58,4
156,000028,000028_female_Asian_58,4
157,000028,000028_female_Asian_58,4
158,000028,000028_female_Asian_58,4
159,000028,000028_female_Asian_58,16
160,000028,000028_female_Asian_58,4
161,000029,000029_female_Asian_58,10
162,000029,000029_female_Asian_58,4
163,000029,000029_female_Asian_58,4
164,000029,000029_female_Asian_58,4
165,000029,000029_female_Asian_58,4
166,000029,000029_female_Asian_58,16
167,000029,000029_female_Asian_58,4
168,000030,000030_female_Asian_55,10
169,000030,000030_female_Asian_55,4
170,000030,000030_female_Asian_55,4
171,000030,000030_female_Asian_55,4
172,000030,000030_female_Asian_55,4
173,000030,000030_female_Asian_55,16
174,000030,000030_female_Asian_55,4
175,000031,000031_female_Asian_54,10
176,000031,000031_female_Asian_54,4
177,000031,000031_female_Asian_54,4
178,000031,000031_female_Asian_54,4
179,000031,000031_female_Asian_54,4
180,000031,000031_female_Asian_54,16
181,000031,000031_female_Asian_54,4
182,000033,000033_male_Asian_57,7
183,000033,000033_male_Asian_57,1
184,000033,000033_male_Asian_57,1
185,000033,000033_male_Asian_57,1
186,000033,000033_male_Asian_57,1
187,000033,000033_male_Asian_57,13
188,000033,000033_male_Asian_57,1
189,000034,000034_female_Asian_55,10
190,000034,000034_female_Asian_55,4
191,000034,000034_female_Asian_55,4
192,000034,000034_female_Asian_55,4
193,000034,000034_female_Asian_55,4
194,000034,000034_female_Asian_55,16
195,000034,000034_female_Asian_55,4
196,000036,000036_female_Asian_58,10
197,000036,000036_female_Asian_58,4
198,000036,000036_female_Asian_58,4
199,000036,000036_female_Asian_58,4
200,000036,000036_female_Asian_58,4
201,000036,000036_female_Asian_58,16
202,000036,000036_female_Asian_58,4
203,000037,000037_female_Asian_58,10
204,000037,000037_female_Asian_58,4
205,000037,000037_female_Asian_58,4
206,000037,000037_female_Asian_58,4
207,000037,000037_female_Asian_58,4
208,000037,000037_female_Asian_58,16
209,000037,000037_female_Asian_58,4
210,000038,000038_female_Asian_58,10
211,000038,000038_female_Asian_58,4
212,000038,000038_female_Asian_58,4
213,000038,000038_female_Asian_58,4
214,000038,000038_female_Asian_58,4
215,000038,000038_female_Asian_58,16
216,000038,000038_female_Asian_58,4
217,000039,000039_female_Asian_57,10
218,000039,000039_female_Asian_57,4
219,000039,000039_female_Asian_57,4
220,000039,000039_female_Asian_57,4
221,000039,000039_female_Asian_57,4
222,000039,000039_female_Asian_57,16
223,000039,000039_female_Asian_57,4
224,000040,000040_female_Asian_57,10
225,000040,000040_female_Asian_57,4
226,000040,000040_female_Asian_57,4
227,000040,000040_female_Asian_57,4
228,000040,000040_female_Asian_57,4
229,000040,000040_female_Asian_57,16
230,000040,000040_female_Asian_57,4
231,000041,000041_female_Asian_58,10
232,000041,000041_female_Asian_58,4
233,000041,000041_female_Asian_58,4
234,000041,000041_female_Asian_58,4
235,000041,000041_female_Asian_58,4
236,000041,000041_female_Asian_58,16
237,000041,000041_female_Asian_58,4
238,000043,000043_male_Asian_56,7
239,000043,000043_male_Asian_56,1
240,000043,000043_male_Asian_56,1
241,000043,000043_male_Asian_56,1
242,000043,000043_male_Asian_56,1
243,000043,000043_male_Asian_56,13
244,000043,000043_male_Asian_56,1
245,000044,000044_female_Asian_58,10
246,000044,000044_female_Asian_58,4
247,000044,000044_female_Asian_58,4
248,000044,000044_female_Asian_58,4
249,000044,000044_female_Asian_58,4
250,000044,000044_female_Asian_58,16
251,000044,000044_female_Asian_58,4
252,000045,000045_female_Asian_56,10
253,000045,000045_female_Asian_56,4
254,000045,000045_female_Asian_56,4
255,000045,000045_female_Asian_56,4
256,000045,000045_female_Asian_56,4
257,000045,000045_female_Asian_56,16
258,000045,000045_female_Asian_56,4
259,000046,000046_male_Asian_55,7
260,000046,000046_male_Asian_55,1
261,000046,000046_male_Asian_55,1
262,000046,000046_male_Asian_55,1
263,000046,000046_male_Asian_55,1
264,000046,000046_male_Asian_55,13
265,000046,000046_male_Asian_55,1
266,000047,000047_male_Asian_58,7
267,000047,000047_male_Asian_58,1
268,000047,000047_male_Asian_58,1
269,000047,000047_male_Asian_58,1
270,000047,000047_male_Asian_58,1
271,000047,000047_male_Asian_58,13
272,000047,000047_male_Asian_58,1
273,000048,000048_female_Asian_57,10
274,000048,000048_female_Asian_57,4
275,000048,000048_female_Asian_57,4
276,000048,000048_female_Asian_57,4
277,000048,000048_female_Asian_57,4
278,000048,000048_female_Asian_57,16
279,000048,000048_female_Asian_57,4
280,000062,000062_female_Asian_55,10
281,000062,000062_female_Asian_55,4
282,000062,000062_female_Asian_55,4
283,000062,000062_female_Asian_55,4
284,000062,000062_female_Asian_55,4
285,000062,000062_female_Asian_55,16
286,000062,000062_female_Asian_55,4
287,000064,000064_male_Asian_59,7
288,000064,000064_male_Asian_59,1
289,000064,000064_male_Asian_59,1
290,000064,000064_male_Asian_59,1
291,000064,000064_male_Asian_59,1
292,000064,000064_male_Asian_59,13
293,000064,000064_male_Asian_59,1
294,000066,000066_female_Asian_53,10
295,000066,000066_female_Asian_53,4
296,000066,000066_female_Asian_53,4
297,000066,000066_female_Asian_53,4
298,000066,000066_female_Asian_53,4
299,000066,000066_female_Asian_53,16
300,000066,000066_female_Asian_53,4
301,000067,000067_female_Asian_54,10
302,000067,000067_female_Asian_54,4
303,000067,000067_female_Asian_54,4
304,000067,000067_female_Asian_54,4
305,000067,000067_female_Asian_54,4
306,000067,000067_female_Asian_54,16
307,000067,000067_female_Asian_54,4
308,000069,000069_female_Asian_54,10
309,000069,000069_female_Asian_54,4
310,000069,000069_female_Asian_54,4
311,000069,000069_female_Asian_54,4
312,000069,000069_female_Asian_54,4
313,000069,000069_female_Asian_54,16
314,000069,000069_female_Asian_54,4
315,000070,000070_female_Asian_58,10
316,000070,000070_female_Asian_58,4
317,000070,000070_female_Asian_58,4
318,000070,000070_female_Asian_58,4
319,000070,000070_female_Asian_58,4
320,000070,000070_female_Asian_58,16
321,000070,000070_female_Asian_58,4
322,000071,000071_female_Asian_56,10
323,000071,000071_female_Asian_56,4
324,000071,000071_female_Asian_56,4
325,000071,000071_female_Asian_56,4
326,000071,000071_female_Asian_56,4
327,000071,000071_female_Asian_56,16
328,000071,000071_female_Asian_56,4
329,000073,000073_female_Asian_52,10
330,000073,000073_female_Asian_52,4
331,000073,000073_female_Asian_52,4
332,000073,000073_female_Asian_52,4
333,000073,000073_female_Asian_52,4
334,000073,000073_female_Asian_52,16
335,000073,000073_female_Asian_52,4
336,000075,000075_female_Asian_56,10
337,000075,000075_female_Asian_56,4
338,000075,000075_female_Asian_56,4
339,000075,000075_female_Asian_56,4
340,000075,000075_female_Asian_56,4
341,000075,000075_female_Asian_56,16
342,000075,000075_female_Asian_56,4
343,000077,000077_male_Asian_59,7
344,000077,000077_male_Asian_59,1
345,000077,000077_male_Asian_59,1
346,000077,000077_male_Asian_59,1
347,000077,000077_male_Asian_59,1
348,000077,000077_male_Asian_59,13
349,000077,000077_male_Asian_59,1
350,000078,000078_female_Asian_55,10
351,000078,000078_female_Asian_55,4
352,000078,000078_female_Asian_55,4
353,000078,000078_female_Asian_55,4
354,000078,000078_female_Asian_55,4
355,000078,000078_female_Asian_55,16
356,000078,000078_female_Asian_55,4
357,000079,000079_female_Asian_57,10
358,000079,000079_female_Asian_57,4
359,000079,000079_female_Asian_57,4
360,000079,000079_female_Asian_57,4
361,000079,000079_female_Asian_57,4
362,000079,000079_female_Asian_57,16
363,000079,000079_female_Asian_57,4
364,000080,000080_female_Asian_57,10
365,000080,000080_female_Asian_57,4
366,000080,000080_female_Asian_57,4
367,000080,000080_female_Asian_57,4
368,000080,000080_female_Asian_57,4
369,000080,000080_female_Asian_57,16
370,000080,000080_female_Asian_57,4
371,000206,000206_female_Asian_57,10
372,000206,000206_female_Asian_57,4
373,000206,000206_female_Asian_57,4
374,000206,000206_female_Asian_57,4
375,000206,000206_female_Asian_57,4
376,000206,000206_female_Asian_57,16
377,000206,000206_female_Asian_57,4
378,000207,000207_female_Asian_56,10
379,000207,000207_female_Asian_56,4
380,000207,000207_female_Asian_56,4
381,000207,000207_female_Asian_56,4
382,000207,000207_female_Asian_56,4
383,000207,000207_female_Asian_56,16
384,000207,000207_female_Asian_56,4
385,000209,000209_female_Asian_56,10
386,000209,000209_female_Asian_56,4
387,000209,000209_female_Asian_56,4
388,000209,000209_female_Asian_56,4
389,000209,000209_female_Asian_56,4
390,000209,000209_female_Asian_56,16
391,000209,000209_female_Asian_56,4
392,000210,000210_female_Asian_54,10
393,000210,000210_female_Asian_54,4
394,000210,000210_female_Asian_54,4
395,000210,000210_female_Asian_54,4
396,000210,000210_female_Asian_54,4
397,000210,000210_female_Asian_54,16
398,000210,000210_female_Asian_54,4
399,000212,000212_female_Asian_51,10
400,000212,000212_female_Asian_51,4
401,000212,000212_female_Asian_51,4
402,000212,000212_female_Asian_51,4
403,000212,000212_female_Asian_51,4
404,000212,000212_female_Asian_51,16
405,000212,000212_female_Asian_51,4
406,000214,000214_female_Asian_51,10
407,000214,000214_female_Asian_51,4
408,000214,000214_female_Asian_51,4
409,000214,000214_female_Asian_51,4
410,000214,000214_female_Asian_51,4
411,000214,000214_female_Asian_51,16
412,000214,000214_female_Asian_51,4
413,000215,000215_female_Asian_59,10
414,000215,000215_female_Asian_59,4
415,000215,000215_female_Asian_59,4
416,000215,000215_female_Asian_59,4
417,000215,000215_female_Asian_59,4
418,000215,000215_female_Asian_59,16
419,000215,000215_female_Asian_59,4
420,000216,000216_female_Asian_56,10
421,000216,000216_female_Asian_56,4
422,000216,000216_female_Asian_56,4
423,000216,000216_female_Asian_56,4
424,000216,000216_female_Asian_56,4
425,000216,000216_female_Asian_56,16
426,000216,000216_female_Asian_56,4
427,000217,000217_female_Asian_54,10
428,000217,000217_female_Asian_54,4
429,000217,000217_female_Asian_54,4
430,000217,000217_female_Asian_54,4
431,000217,000217_female_Asian_54,4
432,000217,000217_female_Asian_54,16
433,000217,000217_female_Asian_54,4
434,000218,000218_female_Asian_59,10
435,000218,000218_female_Asian_59,4
436,000218,000218_female_Asian_59,4
437,000218,000218_female_Asian_59,4
438,000218,000218_female_Asian_59,4
439,000218,000218_female_Asian_59,16
440,000218,000218_female_Asian_59,4
441,000219,000219_female_Asian_53,10
442,000219,000219_female_Asian_53,4
443,000219,000219_female_Asian_53,4
444,000219,000219_female_Asian_53,4
445,000219,000219_female_Asian_53,4
446,000219,000219_female_Asian_53,16
447,000219,000219_female_Asian_53,4
448,000221,000221_female_Asian_40,10
449,000221,000221_female_Asian_40,4
450,000221,000221_female_Asian_40,4
451,000221,000221_female_Asian_40,4
452,000221,000221_female_Asian_40,4
453,000221,000221_female_Asian_40,16
454,000221,000221_female_Asian_40,4
455,000224,000224_female_Asian_56,10
456,000224,000224_female_Asian_56,4
457,000224,000224_female_Asian_56,4
458,000224,000224_female_Asian_56,4
459,000224,000224_female_Asian_56,4
460,000224,000224_female_Asian_56,16
461,000224,000224_female_Asian_56,4
462,000225,000225_female_Asian_25,9
463,000225,000225_female_Asian_25,3
464,000225,000225_female_Asian_25,3
465,000225,000225_female_Asian_25,3
466,000225,000225_female_Asian_25,3
467,000225,000225_female_Asian_25,15
468,000225,000225_female_Asian_25,3
469,000226,000226_female_Asian_58,10
470,000226,000226_female_Asian_58,4
471,000226,000226_female_Asian_58,4
472,000226,000226_female_Asian_58,4
473,000226,000226_female_Asian_58,4
474,000226,000226_female_Asian_58,16
475,000226,000226_female_Asian_58,4
476,000227,000227_female_Asian_59,10
477,000227,000227_female_Asian_59,4
478,000227,000227_female_Asian_59,4
479,000227,000227_female_Asian_59,4
480,000227,000227_female_Asian_59,4
481,000227,000227_female_Asian_59,16
482,000227,000227_female_Asian_59,4
483,000228,000228_female_Asian_56,10
484,000228,000228_female_Asian_56,4
485,000228,000228_female_Asian_56,4
486,000228,000228_female_Asian_56,4
487,000228,000228_female_Asian_56,4
488,000228,000228_female_Asian_56,16
489,000228,000228_female_Asian_56,4
490,000229,000229_male_Asian_56,7
491,000229,000229_male_Asian_56,1
492,000229,000229_male_Asian_56,1
493,000229,000229_male_Asian_56,1
494,000229,000229_male_Asian_56,1
495,000229,000229_male_Asian_56,13
496,000229,000229_male_Asian_56,1
497,000231,000231_male_Asian_56,7
498,000231,000231_male_Asian_56,1
499,000231,000231_male_Asian_56,1
500,000231,000231_male_Asian_56,1
501,000231,000231_male_Asian_56,1
502,000231,000231_male_Asian_56,13
503,000231,000231_male_Asian_56,1
504,000232,000232_male_Asian_53,7
505,000232,000232_male_Asian_53,1
506,000232,000232_male_Asian_53,1
507,000232,000232_male_Asian_53,1
508,000232,000232_male_Asian_53,1
509,000232,000232_male_Asian_53,13
510,000232,000232_male_Asian_53,1
511,000235,000235_male_Asian_57,7
512,000235,000235_male_Asian_57,1
513,000235,000235_male_Asian_57,1
514,000235,000235_male_Asian_57,1
515,000235,000235_male_Asian_57,1
516,000235,000235_male_Asian_57,13
517,000235,000235_male_Asian_57,1
518,000236,000236_male_Asian_51,7
519,000236,000236_male_Asian_51,1
520,000236,000236_male_Asian_51,1
521,000236,000236_male_Asian_51,1
522,000236,000236_male_Asian_51,1
523,000236,000236_male_Asian_51,13
524,000236,000236_male_Asian_51,1
525,000237,000237_male_Asian_56,7
526,000237,000237_male_Asian_56,1
527,000237,000237_male_Asian_56,1
528,000237,000237_male_Asian_56,1
529,000237,000237_male_Asian_56,1
530,000237,000237_male_Asian_56,13
531,000237,000237_male_Asian_56,1
532,000238,000238_male_Asian_57,7
533,000238,000238_male_Asian_57,1
534,000238,000238_male_Asian_57,1
535,000238,000238_male_Asian_57,1
536,000238,000238_male_Asian_57,1
537,000238,000238_male_Asian_57,13
538,000238,000238_male_Asian_57,1
539,000240,000240_male_Asian_57,7
540,000240,000240_male_Asian_57,1
541,000240,000240_male_Asian_57,1
542,000240,000240_male_Asian_57,1
543,000240,000240_male_Asian_57,1
544,000240,000240_male_Asian_57,13
545,000240,000240_male_Asian_57,1
546,000241,000241_male_Asian_56,7
547,000241,000241_male_Asian_56,1
548,000241,000241_male_Asian_56,1
549,000241,000241_male_Asian_56,1
550,000241,000241_male_Asian_56,1
551,000241,000241_male_Asian_56,13
552,000241,000241_male_Asian_56,1
553,000242,000242_male_Asian_56,7
554,000242,000242_male_Asian_56,1
555,000242,000242_male_Asian_56,1
556,000242,000242_male_Asian_56,1
557,000242,000242_male_Asian_56,1
558,000242,000242_male_Asian_56,13
559,000242,000242_male_Asian_56,1
560,000243,000243_female_Asian_58,10
561,000243,000243_female_Asian_58,4
562,000243,000243_female_Asian_58,4
563,000243,000243_female_Asian_58,4
564,000243,000243_female_Asian_58,4
565,000243,000243_female_Asian_58,16
566,000243,000243_female_Asian_58,4
567,000244,000244_female_Asian_56,10
568,000244,000244_female_Asian_56,4
569,000244,000244_female_Asian_56,4
570,000244,000244_female_Asian_56,4
571,000244,000244_female_Asian_56,4
572,000244,000244_female_Asian_56,16
573,000244,000244_female_Asian_56,4
574,000245,000245_male_Asian_58,7
575,000245,000245_male_Asian_58,1
576,000245,000245_male_Asian_58,1
577,000245,000245_male_Asian_58,1
578,000245,000245_male_Asian_58,1
579,000245,000245_male_Asian_58,13
580,000245,000245_male_Asian_58,1
581,000248,000248_female_Asian_54,10
582,000248,000248_female_Asian_54,4
583,000248,000248_female_Asian_54,4
584,000248,000248_female_Asian_54,4
585,000248,000248_female_Asian_54,4
586,000248,000248_female_Asian_54,16
587,000248,000248_female_Asian_54,4
588,000249,000249_male_Asian_53,7
589,000249,000249_male_Asian_53,1
590,000249,000249_male_Asian_53,1
591,000249,000249_male_Asian_53,1
592,000249,000249_male_Asian_53,1
593,000249,000249_male_Asian_53,13
594,000249,000249_male_Asian_53,1
595,000255,000255_female_Asian_59,10
596,000255,000255_female_Asian_59,4
597,000255,000255_female_Asian_59,4
598,000255,000255_female_Asian_59,4
599,000255,000255_female_Asian_59,4
600,000255,000255_female_Asian_59,16
601,000255,000255_female_Asian_59,4
602,000256,000256_female_Asian_58,10
603,000256,000256_female_Asian_58,4
604,000256,000256_female_Asian_58,4
605,000256,000256_female_Asian_58,4
606,000256,000256_female_Asian_58,4
607,000256,000256_female_Asian_58,16
608,000256,000256_female_Asian_58,4
609,000260,000260_female_Asian_58,10
610,000260,000260_female_Asian_58,4
611,000260,000260_female_Asian_58,4
612,000260,000260_female_Asian_58,4
613,000260,000260_female_Asian_58,4
614,000260,000260_female_Asian_58,16
615,000260,000260_female_Asian_58,4
616,000261,000261_female_Asian_58,10
617,000261,000261_female_Asian_58,4
618,000261,000261_female_Asian_58,4
619,000261,000261_female_Asian_58,4
620,000261,000261_female_Asian_58,4
621,000261,000261_female_Asian_58,16
622,000261,000261_female_Asian_58,4
623,000262,000262_male_Asian_56,7
624,000262,000262_male_Asian_56,1
625,000262,000262_male_Asian_56,1
626,000262,000262_male_Asian_56,1
627,000262,000262_male_Asian_56,1
628,000262,000262_male_Asian_56,13
629,000262,000262_male_Asian_56,1
630,000263,000263_female_Asian_48,10
631,000263,000263_female_Asian_48,4
632,000263,000263_female_Asian_48,4
633,000263,000263_female_Asian_48,4
634,000263,000263_female_Asian_48,4
635,000263,000263_female_Asian_48,16
636,000263,000263_female_Asian_48,4
637,000264,000264_female_Asian_51,10
638,000264,000264_female_Asian_51,4
639,000264,000264_female_Asian_51,4
640,000264,000264_female_Asian_51,4
641,000264,000264_female_Asian_51,4
642,000264,000264_female_Asian_51,16
643,000264,000264_female_Asian_51,4
644,000265,000265_female_Asian_58,10
645,000265,000265_female_Asian_58,4
646,000265,000265_female_Asian_58,4
647,000265,000265_female_Asian_58,4
648,000265,000265_female_Asian_58,4
649,000265,000265_female_Asian_58,16
650,000265,000265_female_Asian_58,4
651,000266,000266_female_Asian_58,10
652,000266,000266_female_Asian_58,4
653,000266,000266_female_Asian_58,4
654,000266,000266_female_Asian_58,4
655,000266,000266_female_Asian_58,4
656,000266,000266_female_Asian_58,16
657,000266,000266_female_Asian_58,4
658,000267,000267_male_Asian_58,7
659,000267,000267_male_Asian_58,1
660,000267,000267_male_Asian_58,1
661,000267,000267_male_Asian_58,1
662,000267,000267_male_Asian_58,1
663,000267,000267_male_Asian_58,13
664,000267,000267_male_Asian_58,1
665,000268,000268_male_Asian_59,7
666,000268,000268_male_Asian_59,1
667,000268,000268_male_Asian_59,1
668,000268,000268_male_Asian_59,1
669,000268,000268_male_Asian_59,1
670,000268,000268_male_Asian_59,13
671,000268,000268_male_Asian_59,1
672,000269,000269_male_Asian_56,7
673,000269,000269_male_Asian_56,1
674,000269,000269_male_Asian_56,1
675,000269,000269_male_Asian_56,1
676,000269,000269_male_Asian_56,1
677,000269,000269_male_Asian_56,13
678,000269,000269_male_Asian_56,1
679,000270,000270_female_Asian_49,10
680,000270,000270_female_Asian_49,4
681,000270,000270_female_Asian_49,4
682,000270,000270_female_Asian_49,4
683,000270,000270_female_Asian_49,4
684,000270,000270_female_Asian_49,16
685,000270,000270_female_Asian_49,4
686,000272,000272_female_Asian_52,10
687,000272,000272_female_Asian_52,4
688,000272,000272_female_Asian_52,4
689,000272,000272_female_Asian_52,4
690,000272,000272_female_Asian_52,4
691,000272,000272_female_Asian_52,16
692,000272,000272_female_Asian_52,4
693,000273,000273_female_Asian_56,10
694,000273,000273_female_Asian_56,4
695,000273,000273_female_Asian_56,4
696,000273,000273_female_Asian_56,4
697,000273,000273_female_Asian_56,4
698,000273,000273_female_Asian_56,16
699,000273,000273_female_Asian_56,4
700,000274,000274_female_Asian_54,10
701,000274,000274_female_Asian_54,4
702,000274,000274_female_Asian_54,4
703,000274,000274_female_Asian_54,4
704,000274,000274_female_Asian_54,4
705,000274,000274_female_Asian_54,16
706,000274,000274_female_Asian_54,4
707,000275,000275_female_Asian_54,10
708,000275,000275_female_Asian_54,4
709,000275,000275_female_Asian_54,4
710,000275,000275_female_Asian_54,4
711,000275,000275_female_Asian_54,4
712,000275,000275_female_Asian_54,16
713,000275,000275_female_Asian_54,4
714,000276,000276_female_Asian_58,10
715,000276,000276_female_Asian_58,4
716,000276,000276_female_Asian_58,4
717,000276,000276_female_Asian_58,4
718,000276,000276_female_Asian_58,4
719,000276,000276_female_Asian_58,16
720,000276,000276_female_Asian_58,4
721,000277,000277_female_Asian_54,10
722,000277,000277_female_Asian_54,4
723,000277,000277_female_Asian_54,4
724,000277,000277_female_Asian_54,4
725,000277,000277_female_Asian_54,4
726,000277,000277_female_Asian_54,16
727,000277,000277_female_Asian_54,4
728,000278,000278_female_Asian_54,10
729,000278,000278_female_Asian_54,4
730,000278,000278_female_Asian_54,4
731,000278,000278_female_Asian_54,4
732,000278,000278_female_Asian_54,4
733,000278,000278_female_Asian_54,16
734,000278,000278_female_Asian_54,4
735,000279,000279_female_Asian_54,10
736,000279,000279_female_Asian_54,4
737,000279,000279_female_Asian_54,4
738,000279,000279_female_Asian_54,4
739,000279,000279_female_Asian_54,4
740,000279,000279_female_Asian_54,16
741,000279,000279_female_Asian_54,4
742,000280,000280_female_Asian_54,10
743,000280,000280_female_Asian_54,4
744,000280,000280_female_Asian_54,4
745,000280,000280_female_Asian_54,4
746,000280,000280_female_Asian_54,4
747,000280,000280_female_Asian_54,16
748,000280,000280_female_Asian_54,4
749,000282,000282_female_Asian_59,10
750,000282,000282_female_Asian_59,4
751,000282,000282_female_Asian_59,4
752,000282,000282_female_Asian_59,4
753,000282,000282_female_Asian_59,4
754,000282,000282_female_Asian_59,16
755,000282,000282_female_Asian_59,4
756,000283,000283_female_Asian_57,10
757,000283,000283_female_Asian_57,4
758,000283,000283_female_Asian_57,4
759,000283,000283_female_Asian_57,4
760,000283,000283_female_Asian_57,4
761,000283,000283_female_Asian_57,16
762,000283,000283_female_Asian_57,4
763,000285,000285_female_Asian_54,10
764,000285,000285_female_Asian_54,4
765,000285,000285_female_Asian_54,4
766,000285,000285_female_Asian_54,4
767,000285,000285_female_Asian_54,4
768,000285,000285_female_Asian_54,16
769,000285,000285_female_Asian_54,4
770,000286,000286_female_Asian_51,10
771,000286,000286_female_Asian_51,4
772,000286,000286_female_Asian_51,4
773,000286,000286_female_Asian_51,4
774,000286,000286_female_Asian_51,4
775,000286,000286_female_Asian_51,16
776,000286,000286_female_Asian_51,4
